Reevaluated eddy covariance CO2 flux and transfer velocity data from Knorr-07 (a,b) cruise
Missing fields noted by NaN
Please see corresponding paper and original literature for details
Correspondence to:
Mingxi Yang
miya@pml.ac.uk
Nov 2021
Data column descriptions:
YearMonthDay_TimeUTC		: timestamp for middle of hourly average
lat_deg						: decimal latitude 
lon_deg						: decimal longitude
CO2flux_mmol_m2_d			: eddy covariance CO2 flux, mmol/m2/d
kCO2660_cm_hr				: CO2 transfer velocity at Sc=660, cm/hr
kCO2_cm_hr					: CO2 transfer velocity at ambient Sc
ustar_insitu_m_s			: friction velocity from in situ wind measurements, m/s
U10n_insitu_m_s				: 10-m neutral wind speed from in situ wind measurements, m/s
SST_C						: bulk underway water temperature, deg C
Tskin_C						: skin temperature (bulk temperature corrected by COARE3.5 model cool skin effect), deg C
sal							: salinity (assumed to be 35 if missing)
dfCO2_uatm					: sea-air difference in fCO2 (=fCO2w - fCO2a), uatm
sol_CO2_bulk_mole_m3_atm	: CO2 solubility computed at bulk water temperature, moles/m3/atm
sol_CO2_skin_mole_m3_atm	: CO2 solubility computed at skin temperature, moles/m3/atm
DCCO2_mmol_m3				: sea-air difference in CO2 concentration (=sol_CO2_bulk_mole_m3_atm*fCO2w - sol_CO2_skin_mole_m3_atm*fCO2a), mmol/m3
Sc_CO2_bulk					: Schmidt number of CO2 computed at bulk water temperature
U10n_ECMWF_m_s				: 10-m neutral wind speed from ECMWF model, m/s
ustar_ECMWF_m_s				: friction velocity from ECMWF model, m/s
Hs_ECMWF_tot_m				: significant wave height of total waves from ECMWF model, m
RHw0						: wave Reynolds number at 20 deg C computed from Hs_ECMWF_tot_m and ustar_insitu_m_s
MSS_ECWAM					: mean squared slope of waves from ECMWF model
Hs_ECMWF_windsea_m			: significant wave height of wind sea, m
Hs_ECMWF_swell_m			: significant wave height of swell, m
MeanPeriod_ECMWF_tot_s		: mean wave period of total waves, s
MeanPeriod_ECMWF_swell_s	: mean wave period of swell, s
MeanPeriod_ECMWF_windsea_s	: mean wave period of wind sea, s
Wdir_ECMWF_deg				: wind direction from ECMWF model, deg
Swell_dir_ECMWF_deg			: swell direction from ECMWF model, deg
YearMonthDay_TimeUTC	lat_deg	lon_deg	CO2flux_mmol_m2_d	kCO2660_cm_hr	kCO2_cm_hr	ustar_insitu_m_s	U10n_insitu_m_s	SST_C	Tskin_C	sal	dfCO2_uatm	sol_CO2_bulk_mole_m3_atm	sol_CO2_skin_mole_m3_atm	DCCO2_mmol_m3	Sc_CO2_bulk	U10n_ECMWF_m_s	ustar_ECMWF_m_s	Hs_ECMWF_tot_m	RHw0	MSS_ECWAM	Hs_ECMWF_windsea_m	Hs_ECMWF_swell_m	MeanPeriod_ECMWF_tot_s	MeanPeriod_ECMWF_swell_s	MeanPeriod_ECMWF_windsea_s	Wdir_ECMWF_deg	Swell_dir_ECMWF_deg
2007-06-04 10:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.45932	0.182996	2.47871	NaN	0.0126793	0.481139	2.43126	9.0096	9.25124	3.14454	13.0836	329.107
2007-06-04 11:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.57864	0.186944	2.50405	NaN	0.012588	0.492495	2.45474	9.02964	9.27702	3.19467	9.87524	329.023
2007-06-04 12:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.87469	0.197947	2.51904	NaN	0.0128783	0.555381	2.45645	8.99246	9.29098	3.4299	4.04245	328.635
2007-06-04 13:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.16202	0.209288	2.52757	NaN	0.0134462	0.626959	2.44804	8.92003	9.28082	3.653	357.055	328.283
2007-06-04 14:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.47261	0.221487	2.53394	NaN	0.0140588	0.688587	2.43794	8.83532	9.25034	3.83499	350.874	328.06
2007-06-04 15:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.64685	0.229149	2.54412	NaN	0.0146957	0.748467	2.43092	8.74862	9.21697	3.99209	344.659	328.181
2007-06-04 16:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.83005	0.237131	2.56402	NaN	0.0153442	0.824614	2.42669	8.66752	9.20379	4.18522	336.841	328.902
2007-06-04 17:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.28272	0.254531	2.59573	NaN	0.0160125	0.978524	2.40267	8.59063	9.27312	4.60691	329.148	329.953
2007-06-04 18:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.95615	0.283497	2.6379	NaN	0.0170332	1.14719	2.37406	8.50834	9.36013	4.97033	326.2	330.565
2007-06-04 19:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.13764	0.290858	2.67416	NaN	0.0176992	1.24193	2.36733	8.44846	9.37778	5.17423	327.134	330.441
2007-06-04 20:30:00	39.185	-45.08	-12.5753	40.0757	35.9334	0.295957	8.55	15.6147	15.3256	36	-36.2096	37.5359	37.8651	-1.47267	837.341	8.0487	0.287918	2.69439	760902	0.0180817	1.22147	2.40027	8.41942	9.31139	5.0831	328.916	329.821
2007-06-04 21:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.89439	0.282657	2.70241	NaN	0.0183167	1.16087	2.43941	8.40874	9.22959	4.91143	329.119	329.469
2007-06-04 22:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.74493	0.27589	2.70345	NaN	0.0182325	1.11313	2.46295	8.40712	9.17007	4.80998	329.269	329.207
2007-06-04 23:30:00	39.64	-44.75	NaN	NaN	NaN	0.198034	6.21	15.6042	15.2571	36	-35.9387	37.5477	37.9438	-1.48761	837.804	7.72315	0.275358	2.70256	510685	0.0181445	1.09647	2.46888	8.40505	9.14724	4.77947	332.253	328.715
2007-06-05 00:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.80879	0.278706	2.71398	NaN	0.0182273	1.10901	2.47615	8.39735	9.14382	4.81648	334.295	328.484
2007-06-05 01:30:00	40.02	-44.42	NaN	NaN	NaN	0.204575	6.38	15.4483	15.1099	36	-36.0689	37.7248	38.1137	-1.49591	844.765	7.7675	0.27694	2.73482	533853	0.018385	1.12068	2.49389	8.39671	9.14503	4.83487	334.999	328.587
2007-06-05 02:30:00	40.1667	-44.2933	-9.46119	29.3757	26.0331	0.230832	7.04	15.1274	14.8134	36	-36.8827	38.0934	38.4597	-1.53131	859.367	7.55931	0.268931	2.75724	607308	0.0183073	1.05141	2.54745	8.42911	9.0968	4.67005	333.581	329.227
2007-06-05 03:30:00	40.29	-44.175	-10.8356	34.9331	30.7667	0.256304	7.65	14.8425	14.5512	36	-35.6089	38.4256	38.7698	-1.48602	872.54	7.47616	0.264218	2.78201	680382	0.0180983	1.02735	2.58456	8.49386	9.12931	4.64363	332.037	329.727
2007-06-05 04:30:00	40.4	-44.08	NaN	NaN	NaN	0.209248	6.5	14.5929	14.2871	36	-35.6612	38.7202	39.086	-1.50657	884.323	7.48794	0.26504	2.81691	562435	0.0180407	1.02858	2.62144	8.58107	9.21274	4.6531	331.99	329.933
2007-06-05 05:30:00	40.58	-43.905	-5.86301	18.4775	16.1493	0.233492	7.105	14.4836	14.1868	36	-36.3719	38.8504	39.2072	-1.5349	889.554	7.49679	0.265742	2.85797	636748	0.0180805	1.01895	2.66893	8.68355	9.30259	4.61809	333.292	330.116
2007-06-05 06:30:00	40.73	-43.79	NaN	NaN	NaN	0.234929	7.14	14.3151	14.0189	36	-35.7256	39.0522	39.4113	-1.51825	897.679	7.64272	0.270518	2.89894	649853	0.0180862	1.06186	2.69642	8.78149	9.43393	4.75375	333.945	330.409
2007-06-05 07:30:00	40.98	-43.615	-13.2192	38.9642	33.7776	0.226564	6.935	14.1355	13.8443	36	-39.1696	39.2694	39.6253	-1.65667	906.484	7.87723	0.281298	2.9311	633666	0.0183002	1.11032	2.71171	8.8452	9.54672	4.83204	333.98	330.592
2007-06-05 08:30:00	41.2	-43.49	NaN	NaN	NaN	0.249934	7.5	12.9672	12.7169	36	-38.3965	40.7283	41.0516	-1.66932	966.346	8.08266	0.28949	2.94285	701830	0.0184527	1.17345	2.69746	8.86225	9.62153	5.00297	332.326	330.993
2007-06-05 09:30:00	41.34	-43.4133	-15.6804	49.9339	42.0287	0.288281	8.38	12.7858	12.5677	36	-36.6388	40.9623	41.2463	-1.59121	976.111	8.39171	0.301627	2.93612	807659	0.0184898	1.26177	2.64967	8.83557	9.68592	5.22389	328.823	331.493
2007-06-05 10:30:00	41.5	-43.305	-15.3836	47.6915	40.087	0.313427	8.93	12.7258	12.5181	36	-37.8212	41.0402	41.3114	-1.6372	979.354	8.29047	0.298665	2.90836	869810	0.0186212	1.23221	2.63312	8.7824	9.61271	5.12396	325.157	331.796
2007-06-05 11:30:00	41.655	-43.19	-13.0548	39.0252	33.3641	0.36537	10.01	13.5272	13.3173	36	-39.4728	40.0186	40.2824	-1.66097	937.21	8.01187	0.287482	2.8635	998320	0.0185768	1.14692	2.6228	8.71837	9.4767	4.90199	321.563	331.698
2007-06-05 12:30:00	41.82	-43.06	-15.6895	47.7239	41.4376	0.356973	9.84	14.2419	14.0098	36	-38.6122	39.1405	39.4224	-1.60071	901.247	8.00612	0.288324	2.8153	958956	0.0185042	1.14765	2.56947	8.6297	9.40204	4.89899	317.922	331.711
2007-06-05 13:30:00	42.015	-42.915	-8.47945	25.5083	22.1732	0.311104	8.88	14.3072	14.0627	36	-38.9583	39.0618	39.3579	-1.6157	898.075	8.0818	0.290555	2.77083	822536	0.0184945	1.16727	2.51136	8.52268	9.3214	4.95234	314.591	331.706
2007-06-05 14:30:00	42.15	-42.81	NaN	NaN	NaN	0.255451	7.63	14.5252	14.26	36	-38.0595	38.8007	39.1186	-1.58065	887.552	7.92528	0.284032	2.72869	665120	0.0185512	1.13228	2.48087	8.41668	9.18708	4.84711	311.407	331.315
2007-06-05 15:30:00	42.27	-42.72	NaN	NaN	NaN	0.22233	6.83	14.2715	14.0102	36	-36.839	39.1048	39.422	-1.54335	899.8	7.80391	0.27948	2.68456	569522	0.0185858	1.10602	2.44511	8.32569	9.08104	4.77044	308.464	331.082
2007-06-05 16:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.94988	0.286362	2.64079	NaN	0.0185652	1.10752	2.39652	8.23799	9.00648	4.77188	305.806	330.988
2007-06-05 17:30:00	42.58	-42.53	NaN	NaN	NaN	0.295957	8.55	14.0101	13.7938	35.5574	-35.6238	39.507	39.7732	-1.49078	912.649	8.25374	0.296787	2.6032	735150	0.0184305	1.19472	2.31136	8.14436	9.00872	5.01809	304.249	331.516
2007-06-05 18:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.66886	0.315067	2.574	NaN	0.0186605	1.28064	2.23137	8.03651	9.00012	5.20335	303.828	331.86
2007-06-05 19:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.81502	0.320552	2.54856	NaN	0.0187665	1.3452	2.16373	7.93004	8.95724	5.35672	304.499	331.534
2007-06-05 20:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.75892	0.319315	2.51936	NaN	0.0189903	1.33925	2.13304	7.82939	8.86147	5.29272	304.538	330.662
2007-06-05 21:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.86464	0.323626	2.48731	NaN	0.019078	1.37794	2.0679	7.73057	8.78052	5.42255	304.61	330.689
2007-06-05 22:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.95811	0.326335	2.46029	NaN	0.0188822	1.43542	1.99698	7.62964	8.70684	5.60719	305.253	330.586
2007-06-05 23:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.8246	0.321926	2.43776	NaN	0.0191405	1.40676	1.98931	7.53165	8.58608	5.48347	306.146	328.475
2007-06-06 00:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.68333	0.316623	2.41643	NaN	0.019386	1.34601	2.00562	7.44961	8.46265	5.27141	306.282	326.257
2007-06-06 01:30:00	43.78	-41.69	NaN	NaN	NaN	0.403374	10.76	14.9339	14.7036	35.9728	-39.2483	38.3236	38.5942	-1.58879	868.273	8.49565	0.309427	2.39309	921097	0.0193348	1.31373	1.9994	7.38835	8.36714	5.19689	305.834	325.167
2007-06-06 02:30:00	44.07	-41.48	NaN	NaN	NaN	0.357465	9.85	14.3555	14.1384	35.871	-38.603	39.0282	39.2905	-1.58905	895.722	8.39023	0.304137	2.37217	809129	0.0191105	1.29769	1.98491	7.34183	8.27942	5.22299	304.434	324.454
2007-06-06 03:30:00	44.1	-41.45	NaN	NaN	NaN	0.362892	9.96	14.4604	14.2342	35.9015	-36.4797	38.8966	39.1686	-1.50648	890.661	8.47214	0.307366	2.35158	814285	0.0189755	1.3094	1.95238	7.30026	8.24572	5.26807	302.892	324.247
2007-06-06 04:30:00	44.2633	-41.33	-10.0913	29.3925	24.9903	0.315602	8.97667	14.4719	14.2422	35.8993	-40.4741	38.8833	39.1593	-1.66131	890.109	8.57479	0.312187	2.3328	702516	0.0190027	1.32955	1.916	7.25806	8.22392	5.31848	302.451	323.573
2007-06-06 05:30:00	44.4425	-41.205	-9.46575	28.8706	24.7687	0.300856	8.6575	14.8039	14.5562	35.9679	-38.383	38.4768	38.7699	-1.57241	874.377	8.58644	0.313047	2.31334	664107	0.0189875	1.33183	1.89068	7.22105	8.18748	5.33781	302.656	322.393
2007-06-06 06:30:00	44.58	-41.11	NaN	NaN	NaN	0.333707	9.36	14.9537	14.7203	36	-37.8328	38.2954	38.5693	-1.5377	867.351	8.55047	0.311159	2.29296	730130	0.0188745	1.31898	1.87472	7.19103	8.15244	5.31279	302.491	320.953
2007-06-06 07:30:00	44.81	-40.94	NaN	NaN	NaN	0.327045	9.22	14.8169	14.5884	35.9697	-41.9303	38.4612	38.7312	-1.69815	873.733	8.45523	0.306513	2.27056	708564	0.0186508	1.29684	1.86279	7.16802	8.1154	5.27717	302.411	319.533
2007-06-06 08:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.15282	0.294125	2.24437	NaN	0.0184197	1.18263	1.90561	7.15329	8.0207	4.96723	301.956	317.047
2007-06-06 09:30:00	45.11	-40.75	NaN	NaN	NaN	0.321851	9.11	12.6217	12.456	35.5538	-43.9164	41.266	41.4838	-1.87529	985.03	7.88338	0.28325	2.21423	680012	0.0181652	1.09429	1.92423	7.14339	7.94347	4.75242	301.516	315.265
2007-06-06 10:30:00	45.215	-40.685	-7.4863	22.3923	18.0097	0.30602	8.77	12.4145	12.2526	35.5155	-39.6472	41.5466	41.7616	-1.71168	996.496	7.67665	0.273263	2.18237	637260	0.0176287	1.02438	1.92627	7.13139	7.86987	4.60888	298.744	314.303
2007-06-06 11:30:00	45.3667	-40.59	-7.20548	23.2219	18.1479	0.286785	8.34667	11.3982	11.2629	35.1362	-36.7329	43.0059	43.195	-1.63486	1055.36	7.44143	0.263399	2.14941	588187	0.0172185	0.949047	1.92786	7.11348	7.78946	4.42058	295.219	313.576
2007-06-06 12:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.25636	0.256612	2.11654	NaN	0.0170042	0.892888	1.91843	7.08708	7.71818	4.27863	292.08	312.638
2007-06-06 13:30:00	45.73	-40.335	-5.38356	17.9021	13.6722	0.258014	7.69	10.559	10.4478	35.1119	-35.6672	44.2054	44.3675	-1.62263	1106.81	7.07788	0.248383	2.08329	512899	0.0166292	0.834449	1.90806	7.05202	7.63453	4.11385	287.731	311.738
2007-06-06 14:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.86593	0.239672	2.04799	NaN	0.0162573	0.776811	1.89404	7.01189	7.54432	3.9641	283.101	310.619
2007-06-06 15:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.48854	0.2248	2.0086	NaN	0.0158302	0.704532	1.87992	6.97202	7.43994	3.76789	279.698	309.057
2007-06-06 16:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.29386	0.216455	1.96446	NaN	0.0152585	0.641534	1.8562	6.93443	7.35137	3.58801	278.161	307.343
2007-06-06 17:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.11325	0.209337	1.91811	NaN	0.0147583	0.596476	1.82271	6.8958	7.27948	3.46433	276.775	305.791
2007-06-06 18:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.90918	0.201463	1.86965	NaN	0.0142205	0.547135	1.78753	6.85599	7.20256	3.31973	275.007	304.103
2007-06-06 19:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.51871	0.18671	1.81702	NaN	0.013498	0.470025	1.75487	6.82404	7.10632	3.07396	272.666	302.113
2007-06-06 20:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.04883	0.167768	1.76004	NaN	0.0124655	0.374807	1.71922	6.80131	7.0068	2.73171	269.303	299.938
2007-06-06 21:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.31606	0.138756	1.70294	NaN	0.011193	0.282465	1.67907	6.7858	6.92137	2.39009	263.088	297.959
2007-06-06 22:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.76624	0.118627	1.64844	NaN	0.00993683	0.216696	1.63406	6.77314	6.86458	2.13924	255.346	296.257
2007-06-06 23:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.34398	0.10453	1.59831	NaN	0.0089095	0.16224	1.58989	6.7583	6.81816	1.88284	248.413	294.628
2007-06-07 00:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.04832	0.094872	1.5526	NaN	0.00808733	0.131613	1.54701	6.74194	6.7862	1.74195	239.484	293.226
2007-06-07 01:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.29434	0.102579	1.51022	NaN	0.00755383	0.147513	1.50287	6.72351	6.77817	1.8826	231.528	292.115
2007-06-07 02:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.55932	0.111124	1.4709	NaN	0.00724317	0.173502	1.46052	6.70594	6.77897	2.05726	227.686	291.136
2007-06-07 03:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.74044	0.11709	1.43477	NaN	0.00695817	0.184419	1.42275	6.69197	6.77564	2.11286	226.7	290.123
2007-06-07 04:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.63829	0.113698	1.40143	NaN	0.00653933	0.175792	1.39033	6.68415	6.76408	2.05846	226.197	289.039
2007-06-07 05:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.39317	0.105785	1.37049	NaN	0.005925	0.147592	1.36249	6.68536	6.74662	1.88857	226.006	288.025
2007-06-07 06:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.96134	0.09203	1.34295	NaN	0.00524283	0.118766	1.33763	6.69043	6.73426	1.73066	223.181	287.404
2007-06-07 07:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.73776	0.085096	1.31862	NaN	0.00461017	0.095598	1.31515	6.69735	6.72829	1.59269	216.67	287.177
2007-06-07 08:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.64316	0.082194	1.29739	NaN	0.00415083	0.083908	1.29463	6.70218	6.72764	1.51426	208.171	287.278
2007-06-07 09:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.38419	0.074399	1.27868	NaN	0.00384267	0.066286	1.27679	6.70494	6.72335	1.34357	203.026	287.552
