Reevaluated eddy covariance CO2 flux and transfer velocity data from NBP-1210/1402 cruises
Missing fields noted by NaN
Please see corresponding paper and original literature for details
Correspondence to:
Mingxi Yang
miya@pml.ac.uk
Nov 2021
Data column descriptions:
YearMonthDay_TimeUTC		: timestamp for middle of hourly average
lat_deg						: decimal latitude 
lon_deg						: decimal longitude
CO2flux_mmol_m2_d			: eddy covariance CO2 flux, mmol/m2/d
kCO2660_cm_hr				: CO2 transfer velocity at Sc=660, cm/hr
kCO2_cm_hr					: CO2 transfer velocity at ambient Sc
ustar_insitu_m_s			: friction velocity from in situ wind measurements, m/s
U10n_insitu_m_s				: 10-m neutral wind speed from in situ wind measurements, m/s
SST_C						: bulk underway water temperature, deg C
Tskin_C						: skin temperature (bulk temperature corrected by COARE3.5 model cool skin effect), deg C
sal							: salinity (assumed to be 35 if missing)
dfCO2_uatm					: sea-air difference in fCO2 (=fCO2w - fCO2a), uatm
sol_CO2_bulk_mole_m3_atm	: CO2 solubility computed at bulk water temperature, moles/m3/atm
sol_CO2_skin_mole_m3_atm	: CO2 solubility computed at skin temperature, moles/m3/atm
DCCO2_mmol_m3				: sea-air difference in CO2 concentration (=sol_CO2_bulk_mole_m3_atm*fCO2w - sol_CO2_skin_mole_m3_atm*fCO2a), mmol/m3
Sc_CO2_bulk					: Schmidt number of CO2 computed at bulk water temperature
U10n_ECMWF_m_s				: 10-m neutral wind speed from ECMWF model, m/s
ustar_ECMWF_m_s				: friction velocity from ECMWF model, m/s
Hs_ECMWF_tot_m				: significant wave height of total waves from ECMWF model, m
RHw0						: wave Reynolds number at 20 deg C computed from Hs_ECMWF_tot_m and ustar_insitu_m_s
MSS_ECWAM					: mean squared slope of waves from ECMWF model
Hs_ECMWF_windsea_m			: significant wave height of wind sea, m
Hs_ECMWF_swell_m			: significant wave height of swell, m
MeanPeriod_ECMWF_tot_s		: mean wave period of total waves, s
MeanPeriod_ECMWF_swell_s	: mean wave period of swell, s
MeanPeriod_ECMWF_windsea_s	: mean wave period of wind sea, s
Wdir_ECMWF_deg				: wind direction from ECMWF model, deg
Swell_dir_ECMWF_deg			: swell direction from ECMWF model, deg
YearMonthDay_TimeUTC	lat_deg	lon_deg	CO2flux_mmol_m2_d	kCO2660_cm_hr	kCO2_cm_hr	ustar_insitu_m_s	U10n_insitu_m_s	SST_C	Tskin_C	sal	dfCO2_uatm	sol_CO2_bulk_mole_m3_atm	sol_CO2_skin_mole_m3_atm	DCCO2_mmol_m3	Sc_CO2_bulk	U10n_ECMWF_m_s	ustar_ECMWF_m_s	Hs_ECMWF_tot_m	RHw0	MSS_ECWAM	Hs_ECMWF_windsea_m	Hs_ECMWF_swell_m	MeanPeriod_ECMWF_tot_s	MeanPeriod_ECMWF_swell_s	MeanPeriod_ECMWF_windsea_s	Wdir_ECMWF_deg	Swell_dir_ECMWF_deg
2013-01-03 18:30:00	-57.1915	-79.0493	-1.19635	NaN	NaN	0.369886	10.1	7.33333	7.30576	34	-4.46	49.571	49.6185	-0.239086	1338.08	10.9574	0.418625	3.69811	1.30523e+06	0.024145	2.17234	2.97686	8.94846	10.2358	6.55958	294.636	286.236
2013-01-03 19:30:00	-57.3401	-79.1899	12.3836	NaN	NaN	0.421722	11.1	7.24286	7.22008	34	-2.24714	49.727	49.7664	-0.126606	1345.38	10.6503	0.403674	3.69048	1.48508e+06	0.0236347	1.95693	3.12564	9.06355	10.2329	6.18536	292.149	288.166
2013-01-03 20:30:00	-57.4748	-79.3216	NaN	NaN	NaN	0.480365	12.18	6.98	6.9631	34	-3.784	50.1853	50.2149	-0.201175	1366.95	10.9654	0.418808	3.70747	1.69937e+06	0.0237162	2.0754	3.06928	9.09963	10.3689	6.41876	291.024	287.507
2013-01-03 21:30:00	-57.5995	-79.4392	0.835616	NaN	NaN	0.450506	11.65	6.83333	6.81868	34	-5.59333	50.4427	50.4686	-0.291826	1379.09	10.998	0.420764	3.73866	1.60714e+06	0.0239762	2.12218	3.07548	9.09309	10.3949	6.44933	292.417	286.439
2013-01-03 22:30:00	-57.747	-79.5834	13.5029	NaN	NaN	0.422006	11.1143	6.74286	6.72761	34	-6.63	50.6025	50.6296	-0.345787	1386.65	10.9755	0.41852	3.75704	1.51287e+06	0.023897	2.13298	3.08999	9.08625	10.3767	6.46723	293.729	286.145
2013-01-03 23:30:00	-57.887	-79.7194	-3.16712	NaN	NaN	0.392234	10.54	6.74	6.72065	34	-8.482	50.6076	50.6419	-0.442433	1386.89	10.2556	0.387605	3.72783	1.39521e+06	0.0239496	1.88908	3.20746	9.0986	10.2159	5.98638	292.994	287.729
2013-01-04 00:30:00	-58.0302	-79.856	8.73973	NaN	NaN	0.353495	9.76	6.56	6.53847	34	-13.638	50.9283	50.9669	-0.709359	1402.13	9.31744	0.345666	3.64684	1.2301e+06	0.0231384	1.52124	3.30882	9.14561	9.98503	5.32385	291.879	289.52
2013-01-04 01:30:00	-58.17	-79.9959	-3.7456	NaN	NaN	0.319467	9.05714	6.5	6.47941	34	-12.3557	51.036	51.0729	-0.644591	1407.25	8.32882	0.304031	3.5332	1.07704e+06	0.0218039	1.13958	3.33927	9.21566	9.78632	4.55822	292.072	290.768
2013-01-04 02:30:00	-58.3128	-80.1388	-4.53699	NaN	NaN	0.301081	8.66	6.36	6.33982	34	-15.464	51.2883	51.3248	-0.807061	1419.29	7.31411	0.259808	3.40995	979648	0.0199788	0.862907	3.29678	9.28596	9.67419	3.98272	294.22	291.917
2013-01-04 03:30:00	-58.4468	-80.2737	-7.0411	NaN	NaN	0.331771	9.31667	6.33333	6.31682	34	-16.3983	51.3365	51.3665	-0.852913	1421.59	6.78285	0.236596	3.29917	1.04444e+06	0.0181423	0.696455	3.22357	9.33934	9.62965	3.59774	297.345	292.978
2013-01-04 04:30:00	-58.6124	-80.4366	-1.42857	NaN	NaN	0.297078	8.57143	6.25714	6.23494	34	-17.4543	51.4748	51.5152	-0.913906	1428.21	6.30621	0.216458	3.17661	900479	0.0161873	0.565688	3.12461	9.38237	9.60218	3.28697	302.324	294.213
2013-01-04 05:30:00	-58.7678	-80.5862	10.8822	NaN	NaN	0.299164	8.62	6.36	6.33488	34	-19.994	51.2885	51.3339	-1.04268	1419.3	6.02918	0.204649	3.0758	878023	0.0148816	0.523973	3.02947	9.40044	9.60449	3.22056	305.931	295.295
2013-01-04 06:30:00	-58.9085	-80.727	1.3379	NaN	NaN	0.281048	8.21667	6.4	6.37063	34	-26.1533	51.217	51.27	-1.35958	1415.9	6.27949	0.213229	2.99598	803450	0.0142422	0.541108	2.94447	9.39721	9.62284	3.30743	307.378	296.182
2013-01-04 07:30:00	-59.062	-80.8842	-8.46119	NaN	NaN	0.244549	7.36667	6.35	6.31698	34	-21.4933	51.3073	51.3671	-1.12541	1420.22	6.9011	0.237014	2.92139	681701	0.014096	0.619314	2.8521	9.37581	9.6683	3.60819	306.388	297.073
2013-01-04 08:30:00	-59.282	-81.101	NaN	NaN	NaN	0.32138	9.1	6.5	6.47203	34	-11.33	51.0358	51.0861	-0.597288	1407.24	7.59145	0.265393	2.84068	871125	0.014877	0.765213	2.73334	9.31595	9.75174	4.00023	300.899	298.391
2013-01-04 09:30:00	-59.372	-81.1923	-1.82648	NaN	NaN	0.300077	8.63333	6.6	6.56509	34.0333	-8.83167	50.8486	50.911	-0.472557	1398.75	7.76786	0.273574	2.81615	806355	0.0152627	0.797534	2.69944	9.2919	9.76817	4.04809	298.808	298.901
2013-01-04 10:30:00	-59.535	-81.3597	-5.08806	NaN	NaN	0.276295	8.1	6.35714	6.32114	34.0143	-16.7457	51.2899	51.3551	-0.883462	1419.54	7.60294	0.268688	2.78015	732959	0.0157404	0.802485	2.66102	9.26705	9.7658	3.97407	298.647	299.53
2013-01-04 11:30:00	-59.6872	-81.5152	-2.09315	NaN	NaN	0.242464	7.32	6.24	6.20424	34.02	-17.536	51.5008	51.5659	-0.927724	1429.71	7.23618	0.254052	2.75543	637493	0.0157136	0.752961	2.64981	9.28668	9.74715	3.79987	302.488	299.701
2013-01-04 12:30:00	-59.841	-81.671	-2.27945	NaN	NaN	0.217978	6.72	6.28	6.23386	34.04	-16.86	51.4228	51.5067	-0.898923	1426.22	6.94498	0.241524	2.74072	570054	0.015374	0.708377	2.64719	9.34547	9.76717	3.68885	307.843	299.613
2013-01-04 13:30:00	-59.9931	-81.8266	-0.544031	NaN	NaN	0.213284	6.6	6.48571	6.43522	34	-12.5486	51.0639	51.1547	-0.675168	1408.63	6.92747	0.240456	2.73881	557389	0.0150844	0.712146	2.64407	9.43817	9.86647	3.76152	314.578	299.111
2013-01-04 14:30:00	-60.145	-81.9842	-1.00822	NaN	NaN	0.19314	6.08	7.28	7.21437	34	-2.372	49.6628	49.7763	-0.160585	1342.38	6.86368	0.237632	2.74796	506432	0.014792	0.700732	2.65628	9.55909	9.97969	3.75834	320.621	298.62
2013-01-04 15:30:00	-60.2847	-82.1283	-1.03653	NaN	NaN	0.177233	5.65	7.45	7.37336	34	-6.99833	49.3709	49.5022	-0.395386	1328.72	6.48165	0.223232	2.76234	467154	0.014344	0.623582	2.68975	9.69581	10.0451	3.51461	328.53	298.276
2013-01-04 16:30:00	-60.448	-82.3033	3.0998	NaN	NaN	0.159588	5.15714	7.07143	6.99661	34	-17.1043	50.0258	50.1565	-0.905185	1359.44	5.99795	0.203547	2.78424	423979	0.0134347	0.521333	2.73441	9.87626	10.1317	3.21838	343.209	297.722
2013-01-04 17:30:00	-60.6052	-82.4705	7.43151	NaN	NaN	0.159361	5.15	6.825	6.75729	34	-29.5375	50.4571	50.5769	-1.53578	1379.77	5.92614	0.199657	2.80762	426932	0.012675	0.490825	2.76376	10.0364	10.2659	3.15778	131.096	296.93
2013-01-04 18:30:00	-60.6875	-82.555	NaN	NaN	NaN	0.150725	4.9	7.1	7.0301	34	-19.16	49.9748	50.0967	-1.00369	1357.01	6.05856	0.204422	2.81946	405499	0.012382	0.488826	2.77611	10.1085	10.336	3.16325	5.02291	296.511
2013-01-04 19:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2013-01-04 20:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2013-01-04 21:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2013-01-04 22:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2013-01-04 23:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2013-01-05 00:30:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2013-01-05 01:30:00	-61.838	-83.787	-13.6621	30.5851	20.3149	0.385327	10.3667	5.5	5.48313	33.9	-52.74	52.906	52.9379	-2.80214	1496	9.26042	0.349584	2.76431	1.01638e+06	0.017215	0.927582	2.60237	9.72956	10.4113	4.42708	77.2609	295.099
2013-01-05 02:30:00	-61.7472	-83.693	43.8685	NaN	NaN	0.418096	11.04	5.44	5.42618	33.9	-53.022	53.0198	53.046	-2.82112	1501.54	9.94163	0.386375	2.79198	1.11385e+06	0.0191862	1.07931	2.57209	9.53056	10.412	4.58122	78.7161	295.071
2013-01-05 03:30:00	-61.5847	-83.5213	13.968	-30.0764	-19.8849	0.500405	12.55	5.35	5.33911	33.9	-54.8767	53.1912	53.212	-2.92685	1509.9	10.7213	0.43054	2.85405	1.36277e+06	0.0220485	1.3022	2.53655	9.21667	10.3834	4.81007	80.5842	295.664
2013-01-05 04:30:00	-61.3973	-83.3154	-9.7456	22.695	15.0666	0.587704	14.0571	5.48571	5.47243	33.9286	-50.7429	52.9283	52.9533	-2.69514	1497.51	11.3523	0.476361	2.95256	1.65576e+06	0.025148	1.54659	2.51274	8.85529	10.2899	5.09004	82.8643	297.692
2013-01-05 05:30:00	-61.2268	-83.1322	-2.43836	6.38291	4.28933	0.481711	12.22	5.88	5.85813	34	-45.112	52.1674	52.2079	-2.36863	1461.51	11.706	0.50032	3.06354	1.40815e+06	0.0271392	1.73545	2.52206	8.58698	10.1731	5.25751	81.9177	300.246
2013-01-05 06:30:00	-61.069	-82.9625	1.56164	NaN	NaN	0.497333	12.5	5.7	5.685	34	-35.32	52.5033	52.5314	-1.86503	1477.77	11.8146	0.504516	3.17275	1.50564e+06	0.0281457	1.88337	2.55151	8.42094	10.0511	5.45573	81.9804	303.741
2013-01-05 07:30:00	-60.8823	-82.7654	0.356164	NaN	NaN	0.507995	12.6857	6.71429	6.68929	33.9714	-15.3771	50.6622	50.7066	-0.795744	1389.17	11.5029	0.481141	3.26895	1.58455e+06	0.0276493	1.95415	2.61815	8.34674	9.89242	5.60951	80.3443	307.275
2013-01-05 08:30:00	-60.7084	-82.581	18.8877	NaN	NaN	0.304522	8.66	6.68	6.64274	33.98	-24.844	50.7211	50.7875	-1.28495	1392.07	9.18189	0.351785	3.27042	950299	0.0249866	1.46029	2.88928	8.47027	9.33161	5.19813	27.1804	323.366
2013-01-05 09:30:00	-60.5525	-82.4135	-5.58447	NaN	NaN	0.473775	11.9667	6.7	6.66552	33.9667	-30.51	50.6908	50.752	-1.56937	1390.5	10.2373	0.379965	3.27794	1.48188e+06	0.0221783	1.70596	2.75464	8.57269	9.26808	6.4955	338.749	328.461
2013-01-05 10:30:00	-60.3643	-82.2161	-13.7182	NaN	NaN	0.540913	13.2286	7.38571	7.33575	34	-6.02143	49.4813	49.5671	-0.329875	1333.89	12.5994	0.492583	3.46007	1.78587e+06	0.0229279	2.40462	2.48161	8.49918	9.67117	7.29778	323.735	315.867
2013-01-05 11:30:00	-60.189	-82.0362	-14.5137	NaN	NaN	0.547244	13.36	7.18	7.12869	34	2.102	49.8362	49.9253	0.071597	1350.51	12.035	0.471738	3.64955	1.90572e+06	0.0246828	2.60562	2.55203	8.52309	9.90862	7.24105	325.131	310.315
2013-01-05 12:30:00	-60.0144	-81.8552	-5.1726	NaN	NaN	0.43946	11.44	6.38	6.3489	34	-8.208	51.2521	51.3083	-0.441629	1417.56	10.8623	0.416345	3.73118	1.5646e+06	0.0249584	2.49909	2.76612	8.66949	9.89269	7.22957	331.098	307.481
2013-01-05 13:30:00	-59.8421	-81.6771	-13.7769	NaN	NaN	0.429813	11.2571	6.37143	6.33573	34	-11.2171	51.2676	51.3322	-0.599248	1418.3	9.99373	0.37472	3.74734	1.53688e+06	0.0241409	2.03537	3.12148	8.8274	9.78853	6.50764	338.61	309.05
2013-01-05 14:30:00	-59.6708	-81.5034	8.55342	NaN	NaN	0.383204	10.36	6.4	6.3647	34	-12.178	51.2159	51.2797	-0.647495	1415.83	9.06864	0.335569	3.73619	1.36615e+06	0.0234928	1.50444	3.4154	8.96381	9.67487	5.42362	345.921	312.671
2013-01-05 15:30:00	-59.5145	-81.342	-16.1918	NaN	NaN	0.350884	9.56667	6.41667	6.36589	34	-14.065	51.1859	51.2776	-0.754259	1414.4	8.68772	0.317424	3.71458	1.24369e+06	0.0225377	1.31926	3.47128	9.06705	9.66442	5.10445	352.226	312.018
2013-01-05 16:30:00	-59.3306	-81.1559	17.3229	NaN	NaN	0.335236	9.37143	6.61429	6.56276	34	-10.4271	50.8331	50.9251	-0.564534	1397.63	8.8814	0.322697	3.6907	1.18059e+06	0.0215474	1.31912	3.44558	9.15048	9.75845	5.16503	357.666	309.977
2013-01-05 17:30:00	-59.1674	-80.9898	-7.74795	NaN	NaN	0.339122	9.34	7.12	7.047	34	-5.418	49.9402	50.0675	-0.318108	1355.39	8.77007	0.318228	3.67509	1.18922e+06	0.0211064	1.29546	3.43806	9.19634	9.80138	5.09294	242.657	309.38
2013-01-05 18:30:00	-59.0167	-80.8375	-20.6712	NaN	NaN	0.26795	7.73333	6.46667	6.39949	34	-14.7	51.096	51.2171	-0.796491	1410.11	8.80379	0.320908	3.6742	939410	0.021259	1.29125	3.43846	9.20785	9.81984	5.0262	3.84457	309.257
2013-01-05 19:30:00	-58.8645	-80.6835	NaN	NaN	NaN	0.33669	9.35	6.35	6.30501	34	-11.455	51.3064	51.3879	-0.618089	1420.15	8.65272	0.315978	3.68044	1.18241e+06	0.02149	1.23016	3.46604	9.21007	9.78493	4.82576	6.18658	310.302
2013-01-05 20:30:00	-58.6672	-80.487	NaN	NaN	NaN	0.264449	7.82	6.3	6.25631	34	-12.872	51.3969	51.4762	-0.691225	1424.48	7.37516	0.263047	3.67874	928282	0.0208472	0.968659	3.54357	9.25356	9.65177	4.23923	4.55983	313.273
2013-01-05 21:30:00	-58.508	-80.3298	16.3562	NaN	NaN	0.239131	7.21667	6.35	6.30299	34	-12.9467	51.3064	51.3916	-0.695936	1420.15	6.34586	0.220833	3.67667	838937	0.0198295	0.718486	3.60341	9.31143	9.55729	3.65546	347.667	315.738
2013-01-05 22:30:00	-58.313	-80.1359	17.6321	NaN	NaN	0.273502	8.04286	6.5	6.45103	34	-9.1	51.0362	51.1243	-0.497264	1407.27	6.97346	0.242811	3.68785	962436	0.0193131	0.765289	3.60367	9.37291	9.63959	3.91952	312.973	317.146
2013-01-05 23:30:00	-58.129	-79.9558	-34.4658	NaN	NaN	0.249946	7.5	6.78	6.72307	34	-0.906	50.5372	50.6381	-0.0830406	1383.57	8.19008	0.291849	3.72348	888045	0.0201126	1.00893	3.58175	9.38911	9.79505	4.53303	297.697	317.418
2013-01-06 00:30:00	-57.9446	-79.7768	13.1178	NaN	NaN	0.301836	8.66	7	6.94704	34	1.714	50.1493	50.2422	0.0515835	1365.23	7.7162	0.275563	3.78272	1.08946e+06	0.0209686	1.01542	3.64053	9.39787	9.80987	4.39232	304.073	315.824
2013-01-06 01:30:00	-57.7613	-79.5987	15.5421	NaN	NaN	0.294256	8.47143	6.78571	6.73348	34	-1.60714	50.5268	50.6194	-0.115614	1383.07	7.36056	0.261274	3.84674	1.08008e+06	0.0210684	0.953692	3.7252	9.44453	9.80547	4.28541	316.938	313.781
2013-01-06 02:30:00	-57.579	-79.422	-0.969863	NaN	NaN	0.380042	10.3	6.98	6.93082	34	0.81	50.185	50.2712	0.00869816	1366.92	7.71804	0.275921	3.90464	1.41596e+06	0.0210844	1.01746	3.7686	9.50779	9.89723	4.49594	323.894	312.287
2013-01-06 03:30:00	-57.4142	-79.2632	-2.05479	NaN	NaN	0.291922	8.45	7.25	7.184	34	1.67167	49.7157	49.83	0.0405356	1344.87	8.06495	0.289774	3.9463	1.09925e+06	0.0212327	1.14064	3.77636	9.56313	10.022	4.81323	319.963	311.416
2013-01-06 04:30:00	-57.2219	-79.0791	-2.4227	NaN	NaN	0.334318	9.37143	7.52857	7.45917	34.0143	1.07	49.2332	49.3516	0.00862366	1322.47	8.73458	0.317287	3.98109	1.26999e+06	0.0215601	1.3044	3.75968	9.61065	10.1697	5.19313	311.414	310.278
2013-01-06 05:30:00	-57.0464	-78.912	-20.5096	NaN	NaN	0.252782	7.4	7.46	7.37763	34	-1.728	49.3537	49.4948	-0.137787	1327.93	9.13494	0.334634	4.00157	965195	0.0219026	1.44878	3.72861	9.63373	10.2876	5.49493	309.026	308.387
2013-01-06 06:30:00	-56.8865	-78.7612	12.6438	NaN	NaN	0.313409	8.91667	7.35	7.27636	34	-2.86833	49.5423	49.6692	-0.189336	1336.74	9.25509	0.34164	4.00979	1.19915e+06	0.0223552	1.50385	3.71588	9.64412	10.3393	5.5847	309.807	306.065
2013-01-06 07:30:00	-56.7003	-78.5839	28.9785	NaN	NaN	0.318408	9.01429	7.2	7.13625	34	-3.36	49.8011	49.9117	-0.208605	1348.85	9.20956	0.340203	4.00481	1.21676e+06	0.0226263	1.50972	3.70797	9.65565	10.367	5.55136	311.374	303.134
