Reevaluated eddy covariance CO2 flux and transfer velocity data from JR18007 cruise
Missing fields noted by NaN
Please see corresponding paper and original literature for details
Correspondence to:
Mingxi Yang
miya@pml.ac.uk
Nov 2021
Data column descriptions:
YearMonthDay_TimeUTC		: timestamp for middle of hourly average
lat_deg						: decimal latitude 
lon_deg						: decimal longitude
CO2flux_mmol_m2_d			: eddy covariance CO2 flux, mmol/m2/d
kCO2660_cm_hr				: CO2 transfer velocity at Sc=660, cm/hr
kCO2_cm_hr					: CO2 transfer velocity at ambient Sc
ustar_insitu_m_s			: friction velocity from in situ wind measurements, m/s
U10n_insitu_m_s				: 10-m neutral wind speed from in situ wind measurements, m/s
SST_C						: bulk underway water temperature, deg C
Tskin_C						: skin temperature (bulk temperature corrected by COARE3.5 model cool skin effect), deg C
sal							: salinity (assumed to be 35 if missing)
dfCO2_uatm					: sea-air difference in fCO2 (=fCO2w - fCO2a), uatm
sol_CO2_bulk_mole_m3_atm	: CO2 solubility computed at bulk water temperature, moles/m3/atm
sol_CO2_skin_mole_m3_atm	: CO2 solubility computed at skin temperature, moles/m3/atm
DCCO2_mmol_m3				: sea-air difference in CO2 concentration (=sol_CO2_bulk_mole_m3_atm*fCO2w - sol_CO2_skin_mole_m3_atm*fCO2a), mmol/m3
Sc_CO2_bulk					: Schmidt number of CO2 computed at bulk water temperature
U10n_ECMWF_m_s				: 10-m neutral wind speed from ECMWF model, m/s
ustar_ECMWF_m_s				: friction velocity from ECMWF model, m/s
Hs_ECMWF_tot_m				: significant wave height of total waves from ECMWF model, m
RHw0						: wave Reynolds number at 20 deg C computed from Hs_ECMWF_tot_m and ustar_insitu_m_s
MSS_ECWAM					: mean squared slope of waves from ECMWF model
Hs_ECMWF_windsea_m			: significant wave height of wind sea, m
Hs_ECMWF_swell_m			: significant wave height of swell, m
MeanPeriod_ECMWF_tot_s		: mean wave period of total waves, s
MeanPeriod_ECMWF_swell_s	: mean wave period of swell, s
MeanPeriod_ECMWF_windsea_s	: mean wave period of wind sea, s
Wdir_ECMWF_deg				: wind direction from ECMWF model, deg
Swell_dir_ECMWF_deg			: swell direction from ECMWF model, deg
YearMonthDay_TimeUTC	lat_deg	lon_deg	CO2flux_mmol_m2_d	kCO2660_cm_hr	kCO2_cm_hr	ustar_insitu_m_s	U10n_insitu_m_s	SST_C	Tskin_C	sal	dfCO2_uatm	sol_CO2_bulk_mole_m3_atm	sol_CO2_skin_mole_m3_atm	DCCO2_mmol_m3	Sc_CO2_bulk	U10n_ECMWF_m_s	ustar_ECMWF_m_s	Hs_ECMWF_tot_m	RHw0	MSS_ECWAM	Hs_ECMWF_windsea_m	Hs_ECMWF_swell_m	MeanPeriod_ECMWF_tot_s	MeanPeriod_ECMWF_swell_s	MeanPeriod_ECMWF_windsea_s	Wdir_ECMWF_deg	Swell_dir_ECMWF_deg
2019-08-05 10:30:00	60.2623	-0.290599	-2.373	NaN	NaN	0.207449	6.45654	15.8553	15.6631	35.1983	NaN	37.4093	37.6262	NaN	826.757	5.13195	0.169074	0.738367	146158	0.007492	0.265736	0.687185	4.94959	5.37773	2.12405	128.825	29.1074
2019-08-05 11:30:00	60.4369	-0.231578	-6.4217	NaN	NaN	0.194138	6.11321	15.3689	15.1862	35.1691	NaN	37.9677	38.1787	NaN	848.358	4.9755	0.162449	0.749915	138919	0.00700167	0.243693	0.707496	5.00962	5.36676	2.07063	129.835	29.618
2019-08-05 12:30:00	60.631	-0.174182	-4.1856	NaN	NaN	0.161814	5.23234	15.2018	15.0172	35.1381	NaN	38.1661	38.3811	NaN	855.932	4.58861	0.147487	0.767483	118501	0.00661267	0.220923	0.733456	5.07777	5.36726	1.99317	135.266	30.478
2019-08-05 13:30:00	60.8116	-0.118245	-2.1447	NaN	NaN	0.140336	4.61377	15.0293	14.8401	35.1268	NaN	38.3689	38.5911	NaN	863.847	4.01548	0.127221	0.792841	106168	0.00617767	0.19346	0.768215	5.17254	5.38529	1.95397	140.823	31.5088
2019-08-05 14:30:00	60.9956	-0.110833	-1.4995	NaN	NaN	0.106979	3.53227	15.3347	15.1134	35.1937	NaN	38.0027	38.2589	NaN	849.915	3.2845	0.102627	0.841126	85861.1	0.005832	0.158405	0.825437	5.35775	5.49566	1.88598	135.096	32.3234
2019-08-05 15:30:00	61.1836	-0.166495	-2.995	NaN	NaN	0.106829	3.52901	15.5706	15.3425	35.1752	NaN	37.7355	37.9968	NaN	839.309	2.78502	0.0866433	0.895805	91314.5	0.00585433	0.135566	0.885004	5.48879	5.58405	1.821	119.469	34.3978
2019-08-05 16:30:00	61.3741	-0.217947	-1.5183	NaN	NaN	0.0902341	2.92806	15.5008	15.2596	35.2297	NaN	37.8054	38.0826	NaN	842.431	3.03089	0.0943197	0.945007	81366.3	0.00634967	0.148687	0.932834	5.53093	5.63185	1.9094	105.502	37.4237
2019-08-05 17:30:00	61.5673	-0.273941	-6.6809	NaN	NaN	0.0915808	2.97763	15.0925	14.8759	35.25	NaN	38.2731	38.5265	NaN	860.976	4.17527	0.132467	0.988932	86419	0.00762067	0.240984	0.957076	5.49338	5.70024	2.38665	97.7479	39.8026
2019-08-05 18:30:00	61.7677	-0.329568	-2.6795	NaN	NaN	0.142546	4.66226	14.7437	14.5916	35.2331	NaN	38.6856	38.8663	NaN	877.201	5.63055	0.187302	1.04772	142508	0.0103143	0.438711	0.942323	5.33292	5.8073	3.06085	91.5947	39.6876
2019-08-05 19:30:00	61.9659	-0.391414	-3.2164	NaN	NaN	0.218954	6.73613	14.517	14.4123	35.0976	NaN	38.981	39.1067	NaN	887.96	7.35095	0.25666	1.14248	238693	0.013289	0.748683	0.846089	5.10599	5.90189	3.96878	86.4512	32.2328
2019-08-05 20:30:00	62.1645	-0.446989	-6.2584	NaN	NaN	0.311432	8.86831	14.3787	14.2937	35.0399	NaN	39.1583	39.261	NaN	894.617	7.93262	0.282074	1.23317	366460	0.015255	0.951541	0.777275	4.97626	5.88615	4.36312	84.9884	28.1979
2019-08-05 21:30:00	62.3594	-0.503978	-11.9554	NaN	NaN	0.364375	9.98086	14.36	14.2687	35.0301	NaN	39.1831	39.2936	NaN	895.546	7.87122	0.280773	1.2714	442050	0.0159667	1.01436	0.76509	4.93288	5.78781	4.47193	85.58	32.684
2019-08-05 22:30:00	62.5535	-0.55757	-16.4992	NaN	NaN	0.367018	10.0233	14.3794	14.2757	35.0357	NaN	39.158	39.2835	NaN	894.572	7.76799	0.276142	1.28105	448635	0.0161507	1.05097	0.731483	4.90765	5.63697	4.57933	83.4787	39.6042
2019-08-05 23:30:00	62.7457	-0.624226	-7.405	NaN	NaN	0.353717	9.75976	14.3515	14.2429	35.0535	NaN	39.1882	39.3197	NaN	895.914	7.77292	0.276027	1.27109	429014	0.0161087	1.05123	0.713224	4.87887	5.52753	4.60556	76.4048	74.9255
2019-08-06 00:30:00	62.9434	-0.698673	-12.7876	NaN	NaN	0.344127	9.56669	14.0202	13.9122	35.0707	NaN	39.5896	39.7224	NaN	912.223	7.61254	0.26881	1.22885	403511	0.015648	0.957332	0.764251	4.84459	5.5287	4.41224	67.6057	107.105
2019-08-06 01:30:00	63.14	-0.75917	-14.9221	NaN	NaN	0.323424	9.13376	13.8488	13.7298	35.0787	NaN	39.7988	39.9463	NaN	920.747	7.67669	0.270471	1.17317	362054	0.0149627	0.860457	0.79408	4.80312	5.55537	4.17481	59.9983	114.285
2019-08-06 02:30:00	63.3336	-0.81326	-10.7053	NaN	NaN	0.288045	8.36711	13.8739	13.7329	35.1068	NaN	39.7622	39.937	NaN	919.48	7.89938	0.281892	1.13138	310961	0.0149183	0.832434	0.764703	4.73312	5.5784	4.04108	54.5404	120.291
2019-08-06 03:30:00	63.5256	-0.860584	-11.7935	NaN	NaN	0.306029	8.76124	13.5973	13.469	35.1127	NaN	40.1045	40.2656	NaN	933.433	7.99683	0.289249	1.1073	323345	0.0153693	0.824605	0.738117	4.64387	5.5725	3.92116	51.297	122.229
2019-08-06 04:30:00	63.7177	-0.917265	-18.2215	NaN	NaN	0.302557	8.68381	13.5583	13.4269	35.0496	NaN	40.1666	40.332	NaN	935.472	7.81913	0.281756	1.0763	310726	0.015317	0.798464	0.721156	4.58123	5.54642	3.81264	49.948	121.432
2019-08-06 05:30:00	63.9116	-0.977524	-15.8668	NaN	NaN	0.281989	8.23216	13.1972	13.065	35.0041	NaN	40.6322	40.8017	NaN	954.176	7.13421	0.251552	1.01437	272940	0.0143147	0.710076	0.723221	4.56679	5.49497	3.61488	49.8253	115.418
2019-08-06 06:30:00	64.1067	-1.03629	-12.8297	NaN	NaN	0.26609	7.85233	13.0763	12.937	35.0302	NaN	40.7817	40.9613	NaN	960.542	6.26842	0.214812	0.929405	235978	0.01274	0.58925	0.717749	4.59934	5.43154	3.3727	49.7088	108.942
2019-08-06 07:30:00	64.2999	-1.09242	-9.8184	NaN	NaN	0.193147	6.04044	13.1493	12.9765	35.0343	NaN	40.6873	40.9094	NaN	956.683	5.54333	0.186522	0.850709	156787	0.0112997	0.483128	0.699475	4.6591	5.39649	3.13171	49.8807	104.011
2019-08-06 08:30:00	64.4988	-1.16082	-12.6951	NaN	NaN	0.170852	5.47475	13.1118	12.9252	35.0242	NaN	40.7374	40.9779	NaN	958.671	5.02318	0.166156	0.799774	130385	0.0103273	0.421364	0.678862	4.71495	5.39881	2.97133	45.5955	98.8762
2019-08-06 09:30:00	64.6982	-1.22641	-9.8962	NaN	NaN	0.134122	4.41007	13.1533	12.9486	35.0229	NaN	40.6846	40.9478	NaN	956.482	5.21031	0.172804	0.794761	101713	0.0104177	0.4572	0.649068	4.71525	5.54356	3.06599	37.553	94.8866
2019-08-06 10:30:00	64.8956	-1.29117	-6.6179	NaN	NaN	0.16916	5.4415	13.0586	12.8688	34.9937	NaN	40.8123	41.0575	NaN	961.512	5.91896	0.199551	0.824836	133139	0.011121	0.528917	0.632561	4.69805	5.71667	3.25313	30.71	81.9462
2019-08-06 11:30:00	65.0906	-1.35036	-5.795	8.7252	7.18671	0.199387	6.20028	12.8466	12.678	34.9549	-79.6478	41.0938	41.3138	-3.35979	972.825	6.1534	0.20872	0.84418	160610	0.0112513	0.549544	0.640401	4.76978	5.81048	3.36891	23.8257	57.3457
2019-08-06 12:30:00	65.286	-1.4086	-5.1461	7.87221	6.44488	0.234783	7.13767	12.6288	12.4725	34.9408	-78.4189	41.3822	41.5883	-3.32699	984.709	5.9482	0.200357	0.837748	187680	0.0106803	0.518739	0.657468	4.93442	5.91488	3.36946	19.9978	29.4529
2019-08-06 13:30:00	65.4794	-1.46428	-11.9336	18.9728	15.4041	0.206914	6.44701	12.3294	12.1602	34.9207	-75.0847	41.782	42.0084	-3.22793	1001.24	5.89713	0.197851	0.83325	164514	0.010311	0.504638	0.662924	5.09485	6.10358	3.36858	20.4502	13.1087
2019-08-06 14:30:00	65.6721	-1.5361	-5.1595	8.68962	7.08053	0.187749	5.94774	12.4578	12.263	34.9846	-70.5122	41.5978	41.857	-3.0362	994.062	6.15311	0.207779	0.849339	152159	0.0106067	0.521048	0.670527	5.18647	6.30244	3.35365	22.3073	5.21932
2019-08-06 15:30:00	65.8642	-1.60817	-0.431	0.704578	0.574587	0.229105	6.99477	12.4876	12.3047	34.9978	-72.8861	41.5556	41.7986	-3.12543	992.41	6.11848	0.206842	0.873776	191018	0.0109883	0.531755	0.692942	5.26406	6.4043	3.34098	20.7809	4.64235
2019-08-06 16:30:00	66.0616	-1.67697	-1.1857	1.84898	1.49766	0.204693	6.38625	12.245	12.0538	34.9687	-76.3142	41.8848	42.142	-3.29876	1005.97	5.92155	0.199427	0.887341	173314	0.0109413	0.518105	0.719638	5.40369	6.48436	3.32708	15.0645	8.55374
2019-08-06 17:30:00	66.2586	-1.74121	-12.1069	20.0755	16.1314	0.16182	5.20405	11.9592	11.7418	34.9886	-71.2086	42.2657	42.5621	-3.12716	1022.2	5.48932	0.183559	0.883559	136429	0.0103493	0.446611	0.760458	5.6395	6.5213	3.0862	10.7381	11.6181
2019-08-06 18:30:00	66.4593	-1.81137	-5.2843	8.36249	6.69382	0.138819	4.54375	11.8226	11.5924	35.0106	-74.5333	42.4469	42.7631	-3.28929	1030.07	4.77211	0.155537	0.870605	115321	0.00903867	0.335673	0.802227	5.98942	6.57397	2.67154	8.39921	13.1388
2019-08-06 19:30:00	66.6599	-1.87919	-5.4478	7.3758	5.92743	0.11072	3.65281	11.9633	11.7194	35.0227	-87.4964	42.2528	42.5856	-3.82951	1021.95	4.33799	0.138522	0.871592	92082.8	0.00772333	0.264815	0.830156	6.36116	6.76639	2.41696	4.74825	13.0909
2019-08-06 20:30:00	66.8592	-1.95114	-2.428	3.12195	2.52781	0.122388	4.02166	12.2312	11.971	35.0259	-92.2042	41.891	42.2416	-4.00215	1006.72	4.40628	0.140545	0.899827	105084	0.00708633	0.257462	0.861944	6.6295	7.00836	2.42704	0.543942	11.4539
2019-08-06 21:30:00	67.0593	-2.01759	-4.7211	6.07562	4.90839	0.104765	3.4329	12.1515	11.8807	35.0328	-91.9592	41.9966	42.363	-4.00768	1011.22	4.4178	0.141078	0.94735	94703.3	0.00689	0.252982	0.912478	6.78958	7.13389	2.39395	299.396	8.34004
2019-08-06 22:30:00	67.2622	-2.09501	-4.6325	6.18422	4.99016	0.102994	3.39121	12.1088	11.8368	35.0349	-88.49	42.0536	42.4223	-3.86803	1013.64	3.71111	0.116683	0.996489	97931.3	0.00630633	0.199272	0.975793	6.93316	7.14252	2.10348	179.865	5.17704
2019-08-06 23:30:00	67.4665	-2.16593	4.5384	-5.66859	-4.5066	0.0953942	3.08571	11.5821	11.3157	35.002	-94.6162	42.7806	43.1514	-4.19607	1044.23	3.15759	0.0983447	1.03826	94508	0.00527433	0.141399	1.02829	7.09204	7.19722	1.82727	18.2849	3.25414
2019-08-07 00:30:00	67.6661	-2.24332	0.1938	-0.257446	-0.201641	0.0875066	2.78803	11.0547	10.8036	34.9268	-88.7039	43.534	43.8926	-4.00463	1075.87	2.85732	0.0888427	1.07485	89748.7	0.00429667	0.103747	1.0696	7.22588	7.28371	1.65636	60.0495	1.88227
2019-08-07 01:30:00	67.8613	-2.28922	-0.001	0.00143618	0.00112378	0.0888722	2.86581	11.0207	10.7596	34.938	-81.6653	43.5799	43.9534	-3.70772	1077.96	2.51184	0.07817	1.10369	93594.5	0.00354267	0.0752927	1.10089	7.3257	7.35801	1.50337	9.3811	1.24485
2019-08-07 02:30:00	68.0568	-2.33757	-8.109	10.3947	8.10469	0.0586491	1.52522	10.8956	10.6134	34.9261	-91.5725	43.7607	44.1673	-4.16888	1085.67	2.32162	0.0724083	1.12213	62797.5	0.003029	0.0510763	1.12084	7.39821	7.41553	1.34416	31.8584	1.67184
2019-08-07 03:30:00	68.2541	-2.44378	0.3299	-0.397127	-0.310698	0.0885691	2.85915	11.0158	10.7512	34.9677	-98.0703	43.5805	43.9592	-4.42417	1078.26	2.25607	0.0704287	1.13032	95526.4	0.00274933	0.0393783	1.12955	7.45353	7.46529	1.24844	57.1185	3.31541
2019-08-07 04:30:00	68.4532	-2.52494	-1.9529	2.42247	1.89385	0.0757748	2.31284	10.9897	10.7201	34.9588	-94.9761	43.6194	44.0058	-4.29658	1079.86	2.29941	0.071738	1.12654	81453.9	0.00274367	0.045671	1.12549	7.50373	7.51835	1.23309	72.453	6.7635
2019-08-07 05:30:00	68.6511	-2.60011	15.3375	-21.2841	-16.6541	0.0869746	2.78604	11.0204	10.7652	34.9666	-84.7347	43.5742	43.9392	-3.83726	1077.98	2.16554	0.0677863	1.1186	92833.9	0.002946	0.0565687	1.11705	7.54628	7.56622	1.28355	76.0166	11.6592
2019-08-07 06:30:00	68.85	-2.67518	-8.4957	11.6051	9.11974	0.080703	2.54786	11.1715	10.9134	34.9989	-86.1717	43.3536	43.72	-3.88155	1068.76	1.70493	0.0540093	1.11635	85966.6	0.00306533	0.0451123	1.11526	7.572	7.58727	1.19124	61.1612	17.4787
2019-08-07 07:30:00	69.053	-2.74841	-2.6702	3.63923	2.87181	0.0991739	3.16266	11.3181	11.0688	35.0261	-86.5597	43.1413	43.4926	-3.87416	1059.87	1.60847	0.0511147	1.13529	107434	0.00315133	0.0318167	1.13482	7.55984	7.56875	1.11436	27.1585	23.7383
2019-08-07 08:30:00	69.2574	-2.83198	-5.9259	7.68342	5.99542	0.126597	4.12571	10.9233	10.7235	34.9624	-91.6075	43.7133	44.0001	-4.11835	1083.96	1.92836	0.0606413	1.20188	145186	0.00349	0.0452127	1.20078	7.49618	7.51072	1.2904	65.5872	30.0975
2019-08-07 09:30:00	69.4517	-2.91273	-5.8258	7.87236	6.21509	0.138691	4.55195	11.3342	11.1468	35.0275	-88.1533	43.1186	43.3822	-3.90568	1058.91	3.10746	0.0997253	1.36493	180634	0.00524167	0.168	1.34381	7.34409	7.45663	1.93572	36.3255	35.8652
2019-08-07 10:30:00	69.5232	-2.92377	NaN	NaN	NaN	0.15547	5.04337	11.3468	11.1597	35.0463	-88.5691	43.0968	43.3596	-3.92144	1058.14	5.78835	0.195734	1.56585	232293	0.00855833	0.483545	1.45593	7.16414	7.54717	3.29192	66.9867	37.3509
2019-08-07 11:30:00	69.5232	-2.92378	-4.9486	6.64027	5.24122	0.0898407	2.89909	11.3263	11.0903	35.0449	-88.1606	43.1258	43.458	-3.93404	1059.38	7.36746	0.25962	1.74788	149838	0.0117593	0.781124	1.51744	7.03249	7.64475	4.18033	77.9155	36.7341
2019-08-07 12:30:00	69.5232	-2.92381	-8.3097	11.3317	8.95207	0.128553	3.76105	11.3573	11.1609	35.0462	-87.2267	43.0821	43.358	-3.86768	1057.51	8.40231	0.304712	1.92756	236445	0.014691	1.06677	1.55207	6.93358	7.6919	4.84816	82.4448	35.2959
2019-08-07 13:30:00	69.5276	-2.90233	NaN	NaN	NaN	0.338817	9.45622	11.3446	11.2405	35.0437	-90.1347	43.1004	43.2463	-3.943	1058.27	9.11652	0.335437	2.08665	674610	0.016856	1.31251	1.57497	6.88681	7.74581	5.34819	84.2133	34.3788
2019-08-07 14:30:00	69.5975	-2.87845	-12.7636	15.3658	12.0886	0.362604	9.9413	11.2111	11.1127	35.0438	-100.332	43.288	43.4268	-4.39932	1066.35	9.89205	0.370758	2.25196	779172	0.0191187	1.60522	1.55724	6.85267	7.82746	5.867	84.0446	33.5042
2019-08-07 15:30:00	69.7879	-2.9791	NaN	NaN	NaN	0.428258	11.2296	10.6845	10.601	34.9808	-109.259	44.0547	44.1754	-4.86016	1099.01	9.93829	0.373034	2.37188	969255	0.020603	1.82171	1.51606	6.87094	7.85391	6.23322	82.2917	33.9244
2019-08-07 16:30:00	69.9845	-3.0811	-20.9984	23.5877	17.9567	0.393664	10.5621	10.0651	9.99233	34.9089	-107.379	44.9783	45.0869	-4.87245	1138.83	9.80405	0.365509	2.41708	907937	0.0208637	1.88743	1.50849	6.904	7.80879	6.37414	79.4273	36.8285
2019-08-07 17:30:00	70.1785	-3.19647	-17.139	18.8408	14.2241	0.416413	11.0014	9.77722	9.71215	34.9053	-109.691	45.4109	45.5095	-5.02053	1157.96	9.72922	0.360965	2.42899	965136	0.020815	1.92689	1.47729	6.91199	7.70599	6.49082	76.8182	40.2578
2019-08-07 18:30:00	70.371	-3.2696	-20.3762	23.4079	17.5881	0.40608	10.805	9.6136	9.5481	34.8837	-104.832	45.6643	45.7644	-4.82718	1169.04	9.60197	0.355817	2.42447	939438	0.020916	1.9108	1.48939	6.88435	7.62824	6.47295	76.8756	44.8886
2019-08-07 19:30:00	70.5692	-3.36145	-15.208	17.4769	13.1696	0.391706	10.5243	9.71261	9.64187	34.8863	-104.782	45.5132	45.6207	-4.8116	1162.33	9.65192	0.358647	2.40859	900246	0.0211507	1.85668	1.51828	6.82362	7.55699	6.30177	77.2073	49.7017
2019-08-07 20:30:00	70.7726	-3.43404	-19.6666	21.7788	16.347	0.404192	10.7612	9.5819	9.50979	34.9363	-108.727	45.7049	45.8151	-5.01279	1171.48	8.81613	0.323493	2.35389	907846	0.021124	1.46793	1.78552	6.76529	7.49195	5.36135	80.3207	60.3979
2019-08-07 21:30:00	70.9777	-3.53286	-23.3371	27.2624	19.9375	0.36913	10.0741	8.69139	8.63219	34.873	-102.727	47.1067	47.2014	-4.87713	1234.04	7.6622	0.276129	2.25067	792738	0.020328	0.999315	2.01442	6.72097	7.35035	4.27611	81.7593	68.4812
2019-08-07 22:30:00	71.1913	-3.63676	-23.906	27.9604	20.6625	0.401919	10.7232	9.04547	8.97987	34.891	-102.696	46.5417	46.6447	-4.82074	1208.56	7.36133	0.262804	2.12297	814179	0.018989	0.867174	1.93716	6.6637	7.21856	4.02262	76.0399	72.2936
2019-08-07 23:30:00	71.4036	-3.71949	-20.827	22.5858	16.5812	0.370248	10.0975	8.8217	8.75176	34.9002	-110.659	46.8925	47.0037	-5.23359	1224.57	7.42079	0.262721	1.99478	704737	0.0178903	0.823012	1.81639	6.57853	7.13951	3.96423	70.6023	75.3728
2019-08-08 00:30:00	71.615	-3.80438	-16.9635	19.0558	13.8752	0.335932	9.39308	8.54644	8.4771	34.8657	-106.683	47.3439	47.4556	-5.09407	1244.85	7.46819	0.265227	1.87747	601816	0.0171947	0.816771	1.68987	6.47417	7.08187	3.97129	67.0976	78.1988
2019-08-08 01:30:00	71.8234	-3.88571	-14.9239	16.3318	11.7023	0.31903	9.03913	8.00247	7.93762	34.8312	-109.264	48.2366	48.3441	-5.31375	1285.51	7.34196	0.259833	1.76806	538228	0.016539	0.784969	1.58383	6.37134	6.99919	3.90107	65.861	80.4136
2019-08-08 02:30:00	72.0307	-3.9618	-15.9773	17.7438	12.7086	0.320496	9.07109	7.98951	7.91964	34.8966	-107.611	48.2435	48.3593	-5.23834	1286.59	6.83252	0.237928	1.65806	507063	0.0154597	0.704917	1.50007	6.29541	6.87588	3.74434	66.2136	81.9528
2019-08-08 03:30:00	72.2398	-4.0462	-17.0983	18.3428	13.0408	0.271297	7.98392	7.74115	7.6671	34.8322	-111.208	48.6725	48.7969	-5.46309	1305.78	6.37441	0.218965	1.5477	400656	0.014253	0.602038	1.42493	6.24611	6.75408	3.47875	66.287	83.59
2019-08-08 04:30:00	72.4461	-4.13604	-12.9307	14.1112	9.95121	0.260322	7.73775	7.46996	7.39629	34.7879	-109.147	49.141	49.2665	-5.41421	1327.15	5.93733	0.201656	1.44562	359090	0.0130943	0.523474	1.3465	6.20998	6.66664	3.2719	66.9126	85.2794
